names,scores,logfoldchanges,pvals,pvals_adj
CTD-2337A12.1,0.013556221,18.737385,0.9891840319263961,1.0
RP11-15K19.2,0.013556221,18.01789,0.9891840319263961,1.0
NPAS3,0.013556221,18.228342,0.9891840319263961,1.0
RP11-353N4.5,0.013556221,17.977827,0.9891840319263961,1.0
ZNF727,0.013556221,17.87115,0.9891840319263961,1.0
MIR3180-1,0.013556221,18.163261,0.9891840319263961,1.0
RP11-49I4.3,0.013556221,17.798126,0.9891840319263961,1.0
CTB-186G2.1,0.013556221,18.205782,0.9891840319263961,1.0
TMEM108,0.013556221,17.56548,0.9891840319263961,1.0
RP11-626G11.5,0.013556221,19.176586,0.9891840319263961,1.0
RP11-626G11.4,0.013556221,17.956144,0.9891840319263961,1.0
RP11-1212A22.4,0.013556221,18.461838,0.9891840319263961,1.0
NPHP3-AS1,0.013556221,18.642029,0.9891840319263961,1.0
CBY3,0.013556221,19.075722,0.9891840319263961,1.0
RP5-965G21.4,0.013556221,18.342634,0.9891840319263961,1.0
C1orf229,0.013556221,18.114058,0.9891840319263961,1.0
UMODL1,0.013556221,19.078945,0.9891840319263961,1.0
RP11-239H6.2,0.013556221,18.020107,0.9891840319263961,1.0
HIST2H3D,0.013556221,18.255001,0.9891840319263961,1.0
EFCAB8,0.013556221,18.289812,0.9891840319263961,1.0
LA16c-60D12.1,0.013556221,18.986368,0.9891840319263961,1.0
HMGA2,0.013556221,18.659922,0.9891840319263961,1.0
RP1-63M2.7,0.013556221,17.39468,0.9891840319263961,1.0
LINC00266-4P,0.013556221,18.674015,0.9891840319263961,1.0
NMU,0.013556221,18.43818,0.9891840319263961,1.0
OR2L8,0.013556221,19.05555,0.9891840319263961,1.0
CTD-2154I11.2,0.013556221,17.812338,0.9891840319263961,1.0
KIAA1211,0.013556221,18.687077,0.9891840319263961,1.0
TMEM30C,0.013556221,18.465828,0.9891840319263961,1.0
RP11-561B11.2,0.013556221,18.059826,0.9891840319263961,1.0
RP11-561B11.3,0.013556221,18.576294,0.9891840319263961,1.0
AC006372.4,0.013556221,18.198887,0.9891840319263961,1.0
AC006386.1,0.013556221,18.5878,0.9891840319263961,1.0
PDCL2,0.013556221,18.46443,0.9891840319263961,1.0
CTD-2199O4.6,0.013556221,17.40501,0.9891840319263961,1.0
RP11-406H21.2,0.013556221,18.741985,0.9891840319263961,1.0
AC091814.3,0.013556221,18.279179,0.9891840319263961,1.0
MIR548XHG,0.013556221,18.185526,0.9891840319263961,1.0
RP11-112L6.3,0.013556221,17.930157,0.9891840319263961,1.0
RP11-210L7.3,0.013556221,18.72673,0.9891840319263961,1.0
BCAR4,0.013556221,19.169024,0.9891840319263961,1.0
CTD-2256P15.1,0.013556221,18.440134,0.9891840319263961,1.0
TSSK4,0.013556221,16.782343,0.9891840319263961,1.0
TRAJ11,0.013556221,18.627184,0.9891840319263961,1.0
RP11-253A20.1,0.013556221,18.750727,0.9891840319263961,1.0
RP11-989F5.1,0.013556221,18.730522,0.9891840319263961,1.0
TRBV6-2,0.013556221,17.564302,0.9891840319263961,1.0
PFKFB1,0.013556221,18.188536,0.9891840319263961,1.0
CXCL5,0.013556221,16.993944,0.9891840319263961,1.0
AFP,0.013556221,18.045317,0.9891840319263961,1.0
CTD-2653D5.1,0.013556221,18.04758,0.9891840319263961,1.0
RP11-256L6.2,0.013556221,18.753313,0.9891840319263961,1.0
RP11-239E10.3,0.013556221,18.380304,0.9891840319263961,1.0
RP1-309F20.4,0.013556221,18.358034,0.9891840319263961,1.0
RP1-309F20.3,0.013556221,18.576513,0.9891840319263961,1.0
RP11-685G9.4,0.013556221,17.841715,0.9891840319263961,1.0
RP5-1017F8.2,0.013556221,18.913904,0.9891840319263961,1.0
TAS2R10,0.013556221,18.720688,0.9891840319263961,1.0
FOXH1,0.013556221,18.089796,0.9891840319263961,1.0
RP11-723O4.2,0.013556221,19.19069,0.9891840319263961,1.0
RP11-394J1.2,0.013556221,18.1163,0.9891840319263961,1.0
RP11-723O4.9,0.013556221,18.820917,0.9891840319263961,1.0
RP11-756P10.2,0.013556221,18.182838,0.9891840319263961,1.0
EGFL6,0.013556221,17.39468,0.9891840319263961,1.0
TLR9,0.013556221,18.306465,0.9891840319263961,1.0
AE000662.93,0.013556221,18.013191,0.9891840319263961,1.0
RP11-275I14.4,0.013556221,18.937471,0.9891840319263961,1.0
CH17-302M23.1,0.013556221,17.928478,0.9891840319263961,1.0
INSL5,0.013556221,17.71791,0.9891840319263961,1.0
PRB3,0.013556221,17.949959,0.9891840319263961,1.0
TMEM249,0.013556221,18.38142,0.9891840319263961,1.0
VPS37D,0.013556221,18.922411,0.9891840319263961,1.0
AGBL4,0.013556221,18.848047,0.9891840319263961,1.0
ATP2B3,0.013556221,17.902405,0.9891840319263961,1.0
CASR,0.013556221,18.693666,0.9891840319263961,1.0
TP53TG5,0.013556221,18.442482,0.9891840319263961,1.0
WBSCR17,0.013556221,18.314526,0.9891840319263961,1.0
CTC-493L21.1,0.013556221,18.840706,0.9891840319263961,1.0
RP11-316M1.12,0.013556221,17.858734,0.9891840319263961,1.0
LINC01562,0.013556221,18.384586,0.9891840319263961,1.0
RP11-536O18.1,0.013556221,18.966707,0.9891840319263961,1.0
RP11-266K4.14,0.013556221,17.80152,0.9891840319263961,1.0
RP11-54A4.2,0.013556221,17.985228,0.9891840319263961,1.0
STK4-AS1,0.013556221,18.748148,0.9891840319263961,1.0
A2ML1-AS1,0.013556221,18.695383,0.9891840319263961,1.0
CYP1A2,0.013556221,18.973751,0.9891840319263961,1.0
RP11-459J23.1,0.013556221,18.8259,0.9891840319263961,1.0
LINCR-0001,0.013556221,18.45133,0.9891840319263961,1.0
LINC01132,0.013556221,18.225397,0.9891840319263961,1.0
CACNA2D2,0.013556221,18.260706,0.9891840319263961,1.0
CSE1L-AS1,0.013556221,18.225887,0.9891840319263961,1.0
CTD-2269F5.1,0.013556221,18.732044,0.9891840319263961,1.0
TRBV4-2,0.013556221,18.029432,0.9891840319263961,1.0
RP11-54O7.3,0.013556221,18.699804,0.9891840319263961,1.0
RP11-130C19.3,0.013556221,19.06682,0.9891840319263961,1.0
RP11-133N21.10,0.013556221,17.634712,0.9891840319263961,1.0
DMRT2,0.013556221,17.892195,0.9891840319263961,1.0
RP11-264I13.2,0.013556221,18.615267,0.9891840319263961,1.0
RP11-298I3.4,0.013556221,18.2814,0.9891840319263961,1.0
FAM186B,0.013556221,18.527819,0.9891840319263961,1.0
RP11-77E14.2,0.013556221,18.385704,0.9891840319263961,1.0
FAM223B,0.013556221,18.799606,0.9891840319263961,1.0
GLDC,0.013556221,18.78724,0.9891840319263961,1.0
ZNF334,0.013556221,17.83149,0.9891840319263961,1.0
RP4-569M23.2,0.013556221,18.401299,0.9891840319263961,1.0
RP11-126K1.8,0.013556221,18.233593,0.9891840319263961,1.0
RP3-467D16.3,0.013556221,18.877956,0.9891840319263961,1.0
GRM2,0.013556221,17.434696,0.9891840319263961,1.0
RP11-404E16.1,0.013556221,18.811848,0.9891840319263961,1.0
VPS13A-AS1,0.013556221,18.350039,0.9891840319263961,1.0
TMIE,0.013556221,18.85859,0.9891840319263961,1.0
AC108142.1,0.013556221,18.196968,0.9891840319263961,1.0
DMBX1,0.013556221,18.767906,0.9891840319263961,1.0
C9orf153,0.013556221,18.21207,0.9891840319263961,1.0
RP11-154H12.3,0.013556221,18.295511,0.9891840319263961,1.0
RP11-698F20.3,0.013556221,18.435453,0.9891840319263961,1.0
SLC16A2,0.013556221,18.12833,0.9891840319263961,1.0
RP3-454B23.1,0.013556221,18.273726,0.9891840319263961,1.0
RP4-734G22.3,0.013556221,18.143377,0.9891840319263961,1.0
ACRV1,0.013556221,18.948372,0.9891840319263961,1.0
TTC9B,0.013556221,18.408127,0.9891840319263961,1.0
RP11-89N17.4,0.013556221,18.452911,0.9891840319263961,1.0
KCNN2,0.013556221,17.804451,0.9891840319263961,1.0
XCR1,0.013556221,18.765285,0.9891840319263961,1.0
LINC00997,0.013556221,18.872137,0.9891840319263961,1.0
RP11-25I9.3,0.013556221,17.855434,0.9891840319263961,1.0
RP11-665C16.5,0.013556221,19.034433,0.9891840319263961,1.0
RP11-81H14.1,0.013556221,18.345879,0.9891840319263961,1.0
UBOX5-AS1,0.013556221,17.898487,0.9891840319263961,1.0
RP11-108K14.12,0.013556221,17.139683,0.9891840319263961,1.0
HIST1H3C,0.013556221,18.519623,0.9891840319263961,1.0
SLC6A13,0.013556221,18.2392,0.9891840319263961,1.0
RP11-400L8.2,0.013556221,18.75357,0.9891840319263961,1.0
LINC00853,0.013556221,18.448965,0.9891840319263961,1.0
HIST1H2BB,0.013556221,18.3872,0.9891840319263961,1.0
EPB41L4A-AS2,0.013556221,17.824081,0.9891840319263961,1.0
RP11-254F7.4,0.013556221,17.54012,0.9891840319263961,1.0
RP11-154D17.1,0.013556221,17.893827,0.9891840319263961,1.0
RAD21L1,0.013556221,17.683514,0.9891840319263961,1.0
GUCY1A2,0.013556221,18.20868,0.9891840319263961,1.0
RP11-245C17.2,0.013556221,18.822575,0.9891840319263961,1.0
NID2,0.013556221,18.42402,0.9891840319263961,1.0
SIRPG-AS1,0.013556221,17.792997,0.9891840319263961,1.0
CH17-270A2.1,0.013556221,19.005106,0.9891840319263961,1.0
RP11-458D21.1,0.013556221,19.002455,0.9891840319263961,1.0
LINC01389,0.013556221,18.000021,0.9891840319263961,1.0
RAD54L,0.013556221,18.925772,0.9891840319263961,1.0
SERPINB5,0.013556221,18.359493,0.9891840319263961,1.0
RP11-264E18.1,0.013556221,17.874365,0.9891840319263961,1.0
RP11-1112J20.2,0.013556221,18.412128,0.9891840319263961,1.0
RP11-696D21.2,0.013556221,19.093416,0.9891840319263961,1.0
GSG1L,0.013556221,18.059969,0.9891840319263961,1.0
RP11-57A19.2,0.013556221,18.49887,0.9891840319263961,1.0
CTD-2049O4.1,0.013556221,18.029432,0.9891840319263961,1.0
DPYSL4,0.013556221,17.10554,0.9891840319263961,1.0
HOXA10-AS,0.013556221,18.590918,0.9891840319263961,1.0
HIST1H3G,0.013556221,18.058111,0.9891840319263961,1.0
LINC00992,0.013556221,18.455482,0.9891840319263961,1.0
RP11-546K22.1,0.013556221,18.330458,0.9891840319263961,1.0
HOXA-AS3,0.013556221,18.413273,0.9891840319263961,1.0
RP4-533D7.4,0.013556221,18.311892,0.9891840319263961,1.0
MSX2,0.013556221,17.843891,0.9891840319263961,1.0
RP11-840I19.3,0.013556221,18.791256,0.9891840319263961,1.0
ZSWIM5,0.013556221,18.829512,0.9891840319263961,1.0
CTD-2287O16.4,0.013556221,18.672573,0.9891840319263961,1.0
CACNG3,0.013556221,18.712685,0.9891840319263961,1.0
JAKMIP3,0.013556221,18.074217,0.9891840319263961,1.0
RP11-16B13.1,0.013556221,18.088333,0.9891840319263961,1.0
RP11-432J24.3,0.013556221,18.62075,0.9891840319263961,1.0
AF011889.5,0.013556221,18.75772,0.9891840319263961,1.0
GAS1,0.013556221,18.243504,0.9891840319263961,1.0
TOMM20L,0.013556221,18.867504,0.9891840319263961,1.0
RP11-274J16.5,0.013556221,17.974209,0.9891840319263961,1.0
RP4-555D20.3,0.013556221,18.175598,0.9891840319263961,1.0
KCNJ1,0.013556221,17.62156,0.9891840319263961,1.0
LINC01423,0.013556221,18.587355,0.9891840319263961,1.0
ROR2,0.013556221,18.292227,0.9891840319263961,1.0
MMP21,0.013556221,17.739187,0.9891840319263961,1.0
RP11-1023P17.2,0.013556221,18.26458,0.9891840319263961,1.0
TSPAN1,0.013556221,17.60671,0.9891840319263961,1.0
RP11-25L3.3,0.013556221,18.325655,0.9891840319263961,1.0
RP11-126K15.1,0.013556221,18.354393,0.9891840319263961,1.0
ZNF197-AS1,0.013556221,17.768785,0.9891840319263961,1.0
GGTLC3,0.013556221,17.957596,0.9891840319263961,1.0
ERVMER34-1,0.013556221,18.208841,0.9891840319263961,1.0
FOXA2,0.013556221,18.46443,0.9891840319263961,1.0
NPC1L1,0.013556221,18.044468,0.9891840319263961,1.0
RP4-753D10.5,0.013556221,17.809507,0.9891840319263961,1.0
LINC00492,0.013556221,18.237219,0.9891840319263961,1.0
SLC24A3,0.013556221,18.0876,0.9891840319263961,1.0
RP5-999L4.2,0.013556221,18.576294,0.9891840319263961,1.0
TUBA8,0.013556221,18.721441,0.9891840319263961,1.0
RP11-85E16.1,0.013556221,17.276281,0.9891840319263961,1.0
CFAP61,0.013556221,18.765285,0.9891840319263961,1.0
RP11-111A21.1,0.013556221,18.337427,0.9891840319263961,1.0
SLC25A18,0.013556221,18.29603,0.9891840319263961,1.0
RP11-475I24.3,0.013556221,18.83958,0.9891840319263961,1.0
LRRC66,0.013556221,18.780844,0.9891840319263961,1.0
PGM5P2,0.013556221,18.805845,0.9891840319263961,1.0
PGM5-AS1,0.013556221,18.010574,0.9891840319263961,1.0
TMPRSS12,0.013556221,18.262894,0.9891840319263961,1.0
AC002550.5,0.013556221,17.87115,0.9891840319263961,1.0
CELA2B,0.013556221,18.634813,0.9891840319263961,1.0
SFTA3,0.013556221,18.379562,0.9891840319263961,1.0
FRGCA,0.013556221,18.264412,0.9891840319263961,1.0
C11orf88,0.013556221,18.410221,0.9891840319263961,1.0
PKD1L1,0.013556221,18.292746,0.9891840319263961,1.0
C7orf57,0.013556221,17.909382,0.9891840319263961,1.0
AC141272.1,0.013556221,18.143377,0.9891840319263961,1.0
RP11-218C14.8,0.013556221,18.454098,0.9891840319263961,1.0
SPATA18,0.013556221,18.73866,0.9891840319263961,1.0
RP11-3B7.1,0.013556221,18.37142,0.9891840319263961,1.0
CTD-2260A17.3,0.013556221,18.61481,0.9891840319263961,1.0
CTA-384D8.31,0.013556221,18.311365,0.9891840319263961,1.0
CST2,0.013556221,18.73103,0.9891840319263961,1.0
CST4,0.013556221,18.33671,0.9891840319263961,1.0
RP13-131K19.2,0.013556221,18.423443,0.9891840319263961,1.0
HIGD1C,0.013556221,18.52109,0.9891840319263961,1.0
RP11-407N8.5,0.013556221,17.814703,0.9891840319263961,1.0
AC005625.1,0.013556221,17.91755,0.9891840319263961,1.0
GSX2,0.013556221,18.933762,0.9891840319263961,1.0
RP5-828H9.1,0.013556221,17.663315,0.9891840319263961,1.0
RP5-1022P6.5,0.013556221,18.242344,0.9891840319263961,1.0
U91328.21,0.013556221,18.476267,0.9891840319263961,1.0
IGKV1OR-3,0.013556221,18.064556,0.9891840319263961,1.0
SPEF1,0.013556221,18.463034,0.9891840319263961,1.0
RP11-109E24.1,0.013556221,18.425566,0.9891840319263961,1.0
TTLL10-AS1,0.013556221,17.85044,0.9891840319263961,1.0
VWA3A,0.013556221,19.06505,0.9891840319263961,1.0
AC006946.17,0.013556221,18.29759,0.9891840319263961,1.0
RP5-1116H23.4,0.013556221,19.056252,0.9891840319263961,1.0
RP11-122K13.12,0.013556221,18.659683,0.9891840319263961,1.0
LINC01474,0.013556221,19.21082,0.9891840319263961,1.0
RP11-141O15.1,0.013556221,18.492922,0.9891840319263961,1.0
RP11-108K14.8,0.013556221,18.009611,0.9891840319263961,1.0
ACR,0.013556221,17.830173,0.9891840319263961,1.0
ACP7,0.013556221,18.659922,0.9891840319263961,1.0
AC011747.3,0.013556221,16.843782,0.9891840319263961,1.0
NCCRP1,0.013556221,18.627184,0.9891840319263961,1.0
LINC01433,0.013556221,18.452713,0.9891840319263961,1.0
DIAPH3,0.013556221,18.2943,0.9891840319263961,1.0
RP4-585I14.3,0.013556221,17.74748,0.9891840319263961,1.0
RP11-700J17.2,0.013556221,18.676664,0.9891840319263961,1.0
RP4-777L9.2,0.013556221,18.443071,0.9891840319263961,1.0
SLC17A3,0.013556221,18.805302,0.9891840319263961,1.0
RP11-381O7.3,0.013556221,17.91755,0.9891840319263961,1.0
CELSR3-AS1,0.013556221,18.80775,0.9891840319263961,1.0
RP11-831F12.2,0.013556221,18.603928,0.9891840319263961,1.0
RP5-1022P6.4,0.013556221,18.450739,0.9891840319263961,1.0
RP11-383B4.4,0.013556221,18.596731,0.9891840319263961,1.0
ST8SIA6,0.013556221,17.986036,0.9891840319263961,1.0
RP11-94I2.4,0.013556221,18.94431,0.9891840319263961,1.0
RP11-144A16.8,0.013556221,18.281057,0.9891840319263961,1.0
GJA5,0.013556221,18.596283,0.9891840319263961,1.0
DEPDC1,0.013556221,18.756681,0.9891840319263961,1.0
RP11-1293J14.1,0.013556221,18.245995,0.9891840319263961,1.0
TRGV8,0.013556221,18.60438,0.9891840319263961,1.0
CSPG5,0.013556221,18.153357,0.9891840319263961,1.0
EFNA5,0.013556221,18.977615,0.9891840319263961,1.0
GRIK4,0.013556221,18.59875,0.9891840319263961,1.0
AF131216.5,0.013556221,18.2943,0.9891840319263961,1.0
RP11-506H20.1,0.013556221,19.123058,0.9891840319263961,1.0
LINC00431,0.013556221,18.393005,0.9891840319263961,1.0
RP11-996F15.6,0.013556221,17.80234,0.9891840319263961,1.0
ARHGEF7-AS2,0.013556221,18.671373,0.9891840319263961,1.0
COL4A2-AS1,0.013556221,18.362053,0.9891840319263961,1.0
NCAM2,0.013556221,19.032383,0.9891840319263961,1.0
U66059.58,0.013556221,18.921495,0.9891840319263961,1.0
LINC00941,0.013556221,19.066113,0.9891840319263961,1.0
WNT10B,0.013556221,17.334286,0.9891840319263961,1.0
CASKIN1,0.013556221,17.826586,0.9891840319263961,1.0
RP5-968D22.3,0.013556221,19.285906,0.9891840319263961,1.0
LINC00970,0.013556221,17.898487,0.9891840319263961,1.0
PRDM14,0.013556221,18.897703,0.9891840319263961,1.0
ZNF878,0.013556221,18.912394,0.9891840319263961,1.0
RP11-230B22.1,0.013556221,18.292572,0.9891840319263961,1.0
CTD-2659N19.2,0.013556221,18.295338,0.9891840319263961,1.0
LRRC70,0.013556221,17.994028,0.9891840319263961,1.0
RP11-1101H11.1,0.013556221,19.19069,0.9891840319263961,1.0
AC003005.2,0.013556221,18.770796,0.9891840319263961,1.0
KDELC1,0.013556221,18.716429,0.9891840319263961,1.0
RP11-654C22.2,0.013556221,18.292227,0.9891840319263961,1.0
NOS1AP,0.013556221,18.57168,0.9891840319263961,1.0
RP11-359K18.3,0.013556221,18.580925,0.9891840319263961,1.0
AP000704.5,0.013556221,18.48558,0.9891840319263961,1.0
ANKRD7,0.013556221,18.325655,0.9891840319263961,1.0
RP11-398A8.5,0.013556221,18.907574,0.9891840319263961,1.0
FOXP1-AS1,0.013556221,19.118551,0.9891840319263961,1.0
AC008686.1,0.013556221,18.523817,0.9891840319263961,1.0
NKX6-1,0.013556221,18.364616,0.9891840319263961,1.0
TECTA,0.013556221,17.905064,0.9891840319263961,1.0
RP11-65D24.1,0.013556221,17.644665,0.9891840319263961,1.0
RP11-375H19.2,0.013556221,18.352577,0.9891840319263961,1.0
RP11-425D17.1,0.013556221,19.060816,0.9891840319263961,1.0
RP11-466F5.8,0.013556221,18.790718,0.9891840319263961,1.0
DAND5,0.013556221,18.461042,0.9891840319263961,1.0
RP11-88E10.4,0.013556221,18.941818,0.9891840319263961,1.0
RP11-385E5.5,0.013556221,18.846066,0.9891840319263961,1.0
BX470102.3,0.013556221,18.402056,0.9891840319263961,1.0
AL589743.1,0.013556221,17.612387,0.9891840319263961,1.0
TNN,0.013556221,18.804758,0.9891840319263961,1.0
RP3-429O6.1,0.013556221,17.540407,0.9891840319263961,1.0
RP1-80N2.2,0.013556221,18.883518,0.9891840319263961,1.0
RP11-12M5.4,0.013556221,18.059969,0.9891840319263961,1.0
ZNF625-ZNF20,0.013556221,18.20305,0.9891840319263961,1.0
BMP6,0.013556221,18.166374,0.9891840319263961,1.0
TREH,0.013556221,18.508162,0.9891840319263961,1.0
RP11-153F10.2,0.013556221,17.850197,0.9891840319263961,1.0
ZNF559-ZNF177,0.013556221,17.112923,0.9891840319263961,1.0
LA16c-325D7.2,0.013556221,18.344076,0.9891840319263961,1.0
LINC01054,0.013556221,18.20305,0.9891840319263961,1.0
LINC01299,0.013556221,18.94431,0.9891840319263961,1.0
RP11-709A23.1,0.013556221,18.63435,0.9891840319263961,1.0
RP11-408E5.5,0.013556221,18.850035,0.9891840319263961,1.0
RP11-283G6.6,0.013556221,18.596506,0.9891840319263961,1.0
PRKG2,0.013556221,17.879328,0.9891840319263961,1.0
RP11-402L5.1,0.013556221,18.502373,0.9891840319263961,1.0
KIR3DL1,0.013556221,18.923326,0.9891840319263961,1.0
RP1-79C4.4,0.013556221,18.208841,0.9891840319263961,1.0
RP11-1C8.5,0.013556221,17.695133,0.9891840319263961,1.0
ARSD-AS1,0.013556221,18.62972,0.9891840319263961,1.0
BAALC-AS2,0.013556221,18.700052,0.9891840319263961,1.0
BAALC-AS1,0.013556221,18.245495,0.9891840319263961,1.0
ANKRD45,0.013556221,18.23162,0.9891840319263961,1.0
FAM19A4,0.013556221,17.455877,0.9891840319263961,1.0
KB-1980E6.3,0.013556221,18.390942,0.9891840319263961,1.0
ODF1,0.013556221,17.528044,0.9891840319263961,1.0
CTC-510F12.2,0.013556221,18.925467,0.9891840319263961,1.0
CTC-499B15.5,0.013556221,18.29759,0.9891840319263961,1.0
CTD-2013N24.2,0.013556221,18.229324,0.9891840319263961,1.0
RP11-333A23.4,0.013556221,18.55514,0.9891840319263961,1.0
LALBA,0.013556221,18.019136,0.9891840319263961,1.0
RP11-283G6.3,0.013556221,18.402056,0.9891840319263961,1.0
RP1-15D23.2,0.013556221,18.170588,0.9891840319263961,1.0
RP11-363E6.3,0.013556221,18.14445,0.9891840319263961,1.0
RP11-257P3.3,0.013556221,19.075722,0.9891840319263961,1.0
NCAN,0.013556221,18.009611,0.9891840319263961,1.0
ADCY5,0.013556221,17.603882,0.9891840319263961,1.0
STPG2,0.013556221,17.958652,0.9891840319263961,1.0
RP11-115J16.1,0.013556221,18.016922,0.9891840319263961,1.0
RP11-10A14.5,0.013556221,17.975012,0.9891840319263961,1.0
AC105339.1,0.013556221,18.448374,0.9891840319263961,1.0
RP11-423H2.4,0.013556221,18.243835,0.9891840319263961,1.0
TPTE,0.013556221,17.10554,0.9891840319263961,1.0
CTD-2227I18.1,0.013556221,17.81802,0.9891840319263961,1.0
RP11-309L24.10,0.013556221,18.20868,0.9891840319263961,1.0
JPH1,0.013556221,18.409267,0.9891840319263961,1.0
STRIP2,0.013556221,18.682463,0.9891840319263961,1.0
CRLF1,0.013556221,17.947466,0.9891840319263961,1.0
RP11-772C9.1,0.013556221,18.497843,0.9891840319263961,1.0
RP11-266N13.2,0.013556221,18.825068,0.9891840319263961,1.0
IL11,0.013556221,18.345158,0.9891840319263961,1.0
STX19,0.013556221,17.838339,0.9891840319263961,1.0
RP11-531A24.3,0.013556221,19.026592,0.9891840319263961,1.0
RP11-92K15.1,0.013556221,18.873589,0.9891840319263961,1.0
RP1-228P16.5,0.013556221,18.480713,0.9891840319263961,1.0
LINC00379,0.013556221,18.166842,0.9891840319263961,1.0
RP11-474C8.8,0.013556221,18.693913,0.9891840319263961,1.0
PTX4,0.013556221,18.25718,0.9891840319263961,1.0
RP11-370I10.6,0.013556221,18.244997,0.9891840319263961,1.0
CTD-2537I9.18,0.013556221,19.274189,0.9891840319263961,1.0
AL354828.1,0.013556221,18.384586,0.9891840319263961,1.0
PLXNA4,0.013556221,17.200277,0.9891840319263961,1.0
ZNF730,0.013556221,18.941818,0.9891840319263961,1.0
RP5-1057I20.4,0.013556221,18.570583,0.9891840319263961,1.0
RNF219-AS1,0.013556221,17.564203,0.9891840319263961,1.0
AC010525.4,0.013556221,18.376225,0.9891840319263961,1.0
GATA3-AS1,0.013556221,18.312243,0.9891840319263961,1.0
ADH6,0.013556221,18.807478,0.9891840319263961,1.0
RP11-120I21.2,0.013556221,18.969263,0.9891840319263961,1.0
H1FNT,0.013556221,18.927917,0.9891840319263961,1.0
SLC26A7,0.013556221,18.38012,0.9891840319263961,1.0
RP11-68L18.1,0.013556221,18.75772,0.9891840319263961,1.0
RP11-190A12.8,0.013556221,16.750149,0.9891840319263961,1.0
RP11-547C5.2,0.013556221,19.043377,0.9891840319263961,1.0
RP1-286D6.5,0.013556221,18.400164,0.9891840319263961,1.0
LINC00534,0.013556221,18.52592,0.9891840319263961,1.0
KB-1608C10.2,0.013556221,18.669218,0.9891840319263961,1.0
RP11-61L14.6,0.013556221,18.53884,0.9891840319263961,1.0
OXGR1,0.013556221,18.660872,0.9891840319263961,1.0
RP11-1026M7.2,0.013556221,17.751646,0.9891840319263961,1.0
CASP14,0.013556221,18.082054,0.9891840319263961,1.0
CTD-2031P19.5,0.013556221,18.975681,0.9891840319263961,1.0
RP11-313F23.4,0.013556221,17.60116,0.9891840319263961,1.0
